prod_path_las,WELL_las,UWI,DEPTH_REFERENCE_ID_las,Reference Point_las,local_path_las,STEP,STRT,STOP,NULL,COMP,DATE,X,Y,prod_path_oracle,WELL_oracle,DEPTH_REFERENCE_ID_oracle,Reference Point_oracle,local_path_oracle,BOREHOLE_NAME,ORIG_LON,ORIG_LAT,ORIG_Z,ORIG_SRID,ENO,COUNTRY,STATE,ELEVATION_VALUE,INPUT_UNCERTAINTY_Z,ELEVATION_UOM,ELEVATION_DATUM,ELEVATION_DATUM_CONFIDENCE,DEPTH_REFERENCE_TYPE,DEPTH_REFERENCE_DATUM,DEPTH_REFERENCE_HEIGHT,DEPTH_REFERENCE_UOM,ALTERNATE_NAMES,LOCATION_METHOD,GDA94_LONGITUDE,GDA94_LATITUDE,SRID,COORD_REF_SYS_NAME,DEPTH_REFERENCE_TYPE_ID,Orig_EPSG,Reference_datum_height_(mAGL),ground_elevation_(mAHD),projected_crs,easting,northing
\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Daly_River\RN034364\RN034364_Induction_Down.LAS,RN034364,636256,3,unknown,,0.01,0,38.07,-999.25,GA,27/06/2017,,,\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Daly_River\RN034364\RN034364_Induction_Down.LAS,RN034364,3,unknown,,RN034364,131.2504308,-14.06953365,92.49451,4326,636256,AUS,NT,46.9,10,m,Australian Height Datum,known,ground surface,ground level,0,m,,GPS observation,131.2504308,-14.0695337,4326,WGS 84,3,EPSG:4326,0,46.9,GDA94 / MGA zone 52,743007.9979,8443422.995
\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Daly_River\RN034596\RN034596_Induction_Down.LAS,RN034596,636293,10,top of casing protector,,0.01,0,43.02,-999.25,GA,24/06/2017,,,\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Daly_River\RN034596\RN034596_Induction_Down.LAS,RN034596,10,top of casing protector,,RN034596,132.0444005,-14.59800626,139.2031,4326,636293,AUS,NT,94.1,10,m,Australian Height Datum,known,top of casing protector,ground level,1.5,m,,GPS observation,132.0444005,-14.5980063,4326,WGS 84,10,EPSG:4326,1.5,94.1,GDA94 / MGA zone 52,828034.9057,8383937.508
\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Howard_East\RN034679\RN034679_Induction_Down.LAS,RN034679,636266,10,top of casing protector,,0.01,0,46.09,-999.25,Geoscience Australia,5/07/2017,,,\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Howard_East\RN034679\RN034679_Induction_Down.LAS,RN034679,10,top of casing protector,,RN034679,131.1448236,-12.36670616,75.96653,4326,636266,AUS,NT,23.9,10,m,Australian Height Datum,known,top of casing protector,ground level,0.32,m,,GPS observation,131.1448236,-12.3667062,4326,WGS 84,10,EPSG:4326,0.32,23.9,GDA94 / MGA zone 52,733213.0026,8631960.995
\\prod.lan\active\proj\futurex\East_Kimberley\Data\Original\Geophysics\Induction_gamma\2017_tfd_files_GA_ALT_system\RN034821\RN034821_induction_down.las,RN034821,626984,5,top of casing,/home/nsymington/Documents/GA/inductionGamma/EK/2017_tfd_files_GA_ALT_system/RN034821/RN034821_induction_down.las,0,0.635,11.035,-99999,,,,,\\prod.lan\active\proj\futurex\East_Kimberley\Data\Original\Geophysics\Induction_gamma\2017_tfd_files_GA_ALT_system\RN034821\RN034821_induction_down.las,RN034821,5,top of casing,/home/nsymington/Documents/GA/inductionGamma/EK/2017_tfd_files_GA_ALT_system/RN034821/RN034821_induction_down.las,RN034821,514784,8313635,,82465,626984,AUS,NT,12.281,0.1,m,Australian Height Datum,known,top of casing,ground level,0.31,m,,digital elevation model,129.1376794,-15.253462,82465,MGA94 Zone 52,5,EPSG:28352,0.31,12.281,GDA94 / MGA zone 52,514783.9968,8313634.999
\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Howard_East\RN035864\RN035864_Induction_Down.LAS,RN035864,628380,5,top of casing,,0.01,0,66.07,-999.25,Geoscience Australia,3/07/2017,,,\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Howard_East\RN035864\RN035864_Induction_Down.LAS,RN035864,5,top of casing,,RN035864,722518,8623580,,82465,628380,AUS,NT,23.9,10,m,Australian Height Datum,assumed,top of casing,ground level,505,mm,,"State or NT agency supplied location, method unknown",131.0471,-12.4432054,82465,MGA94 Zone 52,5,EPSG:28352,0.505,23.9,GDA94 / MGA zone 52,722517.9989,8623579.998
\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Howard_East\RN035865\RN035865_Induction_Down.LAS,RN035865,628379,3,unknown,,0.01,0,70.07,-999.25,Geoscience Australia,3/07/2017,,,\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Howard_East\RN035865\RN035865_Induction_Down.LAS,RN035865,3,unknown,,RN035865,722977,8623637,,82465,628379,AUS,NT,14.9,10,m,Australian Height Datum,assumed,ground surface,ground level,0,m,,"State or NT agency supplied location, method unknown",131.0513167,-12.4426583,82465,MGA94 Zone 52,3,EPSG:28352,0,14.9,GDA94 / MGA zone 52,722976.9964,8623636.998
\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Howard_East\RN035866\RN035866_Induction_Down.LAS,RN035866,636269,10,top of casing protector,,0.01,0,22.05,-999.25,Geoscience Australia,3/07/2017,,,\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Howard_East\RN035866\RN035866_Induction_Down.LAS,RN035866,10,top of casing protector,,RN035866,131.0921648,-12.42765929,67.33049,4326,636269,AUS,NT,15.5,10,m,Australian Height Datum,known,top of casing protector,ground level,0.4,m,,GPS observation,131.0921648,-12.4276593,4326,WGS 84,10,EPSG:4326,0.4,15.5,GDA94 / MGA zone 52,727432.0032,8625261.999
\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Howard_East\RN036531\RN036531_Induction_Down.LAS,RN036531,628378,5,top of casing,,0.01,0,58.53,-999.25,Geoscience Australia,4/07/2017,,,\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Howard_East\RN036531\RN036531_Induction_Down.LAS,RN036531,5,top of casing,,RN036531,723446,8622060,,82465,628378,AUS,NT,15.4,10,m,Australian Height Datum,assumed,top of casing,ground level,0.46,m,,"State or NT agency supplied location, method unknown",131.0557417,-12.4568773,82465,MGA94 Zone 52,5,EPSG:28352,0.46,15.4,GDA94 / MGA zone 52,723446.0051,8622059.995
\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Daly_River\RN036813\RN036813_Induction_Down.LAS,RN036813,636290,10,top of casing protector,,0.01,0,73.05,-999.25,GA,20/06/2017,,,\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Daly_River\RN036813\RN036813_Induction_Down.LAS,RN036813,10,top of casing protector,,RN036813,131.4321596,-14.23022286,108.32505,4326,636290,AUS,NT,63,10,m,Australian Height Datum,known,top of casing protector,ground level,0.42,m,,GPS observation,131.4321596,-14.2302229,4326,WGS 84,10,EPSG:4326,0.42,63,GDA94 / MGA zone 52,762456.996,8425441.996
\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Daly_River\RN036815\RN036815_Induction_Down.LAS,RN036815,636289,10,top of casing protector,,0.01,0,72.85,-999.25,GA,20/06/2017,,,\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Daly_River\RN036815\RN036815_Induction_Down.LAS,RN036815,10,top of casing protector,,RN036815,131.470757,-14.238156,123.39007,4283,636289,AUS,NT,78,10,m,Australian Height Datum,known,top of casing protector,ground level,525,mm,,GPS observation,131.470757,-14.238156,4283,GDA94,10,EPSG:4283,0.525,78,GDA94 / MGA zone 52,766615.0352,8424520.037
\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Daly_River\RN037041\RN037041_Induction_Down.LAS,RN037041,636292,10,top of casing protector,,0.01,10.105,65.005,-999.25,GA,18/06/2017,,,\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Daly_River\RN037041\RN037041_Induction_Down.LAS,RN037041,10,top of casing protector,,RN037041,131.6827537,-14.50874462,127.62281,4326,636292,AUS,NT,83,10,m,Australian Height Datum,known,top of casing protector,ground level,0.54,m,,GPS observation,131.6827537,-14.5087446,4326,WGS 84,10,EPSG:4326,0.54,83,GDA94 / MGA zone 52,789156.9986,8394311.002
\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Daly_River\RN037048\RN037048_Induction_Down.LAS,RN037048,636282,10,top of casing protector,,0.01,0,40.55,-999.25,GA,23/06/2017,,,\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Daly_River\RN037048\RN037048_Induction_Down.LAS,RN037048,10,top of casing protector,,RN037048,132.1872295,-14.52204168,145.93496,4326,636282,AUS,NT,100.1,10,m,Australian Height Datum,known,top of casing protector,ground level,0.45,m,,GPS observation,132.1872295,-14.5220417,4326,WGS 84,10,EPSG:4326,0.45,100.1,GDA94 / MGA zone 52,843556.1914,8392139.322
\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Howard_East\RN037153\RN037153_Induction_Down.LAS,RN037153,536538,10,top of casing protector,,0.01,0,71.04,-999.25,Geoscience Australia,2/07/2017,,,\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Howard_East\RN037153\RN037153_Induction_Down.LAS,RN037153,10,top of casing protector,,RN037153,735787,8627728,82,82465,536538,AUS,NT,82,20,m,GPS ellipsoid,assumed,top of casing protector,ground level,0.95,m,20118053004,GPS observation,131.1688005,-12.4047706,82465,MGA94 Zone 52,10,EPSG:28352,0.95,,GDA94 / MGA zone 52,735787.0004,8627727.995
\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Howard_East\RN037154\RN037154_Induction_Down.LAS,RN037154,536539,5,top of casing,,0.01,0,59.13,-999.25,Geoscience Australia,1/07/2017,,,\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Howard_East\RN037154\RN037154_Induction_Down.LAS,RN037154,5,top of casing,,RN037154,737531,8618857,76,82465,536539,AUS,NT,76,20,m,GPS ellipsoid,assumed,top of casing,ground level,815,mm,20118053005,GPS observation,131.1855046,-12.4848045,82465,MGA94 Zone 52,5,EPSG:28352,0.815,,GDA94 / MGA zone 52,737530.9999,8618856.997
\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Daly_River\RN037338\RN037338_Induction_Down.LAS,RN037338,636296,10,top of casing protector,,0.01,0,92.01,-999.25,GA,24/06/2017,,,\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Daly_River\RN037338\RN037338_Induction_Down.LAS,RN037338,10,top of casing protector,,RN037338,132.1477784,-14.77890577,168.41576,4326,636296,AUS,NT,124,10,m,Australian Height Datum,known,top of casing protector,ground level,0.5,m,,GPS observation,132.1477784,-14.7789058,4326,WGS 84,10,EPSG:4326,0.5,124,GDA94 / MGA zone 52,838904.2207,8363751.259
\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Daly_River\RN037411\RN037411_Induction_Down.LAS,RN037411,636283,10,top of casing protector,,0.01,0,55.05,-999.25,GA,25/06/2017,,,\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Daly_River\RN037411\RN037411_Induction_Down.LAS,RN037411,10,top of casing protector,,RN037411,132.2475746,-14.47458067,152.23522,4326,636283,AUS,NT,106,10,m,Australian Height Datum,known,top of casing protector,ground level,0.68,m,,GPS observation,132.2475746,-14.4745807,4326,WGS 84,10,EPSG:4326,0.68,106,GDA94 / MGA zone 52,850141.6313,8397304.149
\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Daly_River\RN037412\RN037412_Induction_Down.LAS,RN037412,636252,10,top of casing protector,,0.01,0,85.01,-999.25,GA,25/06/2017,,,\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Daly_River\RN037412\RN037412_Induction_Down.LAS,RN037412,10,top of casing protector,,RN037412,132.2790684,-14.43394803,159.73188,4326,636252,AUS,NT,113.2,10,m,Australian Height Datum,known,top of casing protector,ground level,0.64,m,,GPS observation,132.2790684,-14.433948,4326,WGS 84,10,EPSG:4326,0.64,113.2,GDA94 / MGA zone 52,853604.7915,8401756.149
\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Daly_River\RN037413\RN037413_Induction_Down.LAS,RN037413,636254,10,top of casing protector,,0.01,0,65.02,-999.25,GA,25/06/2017,,,\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Daly_River\RN037413\RN037413_Induction_Down.LAS,RN037413,10,top of casing protector,,RN037413,132.2644707,-14.4559179,152.37836,4326,636254,AUS,NT,106,10,m,Australian Height Datum,known,top of casing protector,ground level,0.57,m,,GPS observation,132.2644707,-14.4559179,4326,WGS 84,10,EPSG:4326,0.57,106,GDA94 / MGA zone 52,851994.4915,8399345.269
\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Daly_River\RN037769\RN037769_Induction_Down.LAS,RN037769,636253,10,top of casing protector,,0.01,26.918,147.007,-999.25,GA,23/06/2017,,,\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Daly_River\RN037769\RN037769_Induction_Down.LAS,RN037769,10,top of casing protector,,RN037769,131.9360889,-14.64345334,155.71897,4326,636253,AUS,NT,111.1,10,m,Australian Height Datum,known,top of casing protector,ground level,0.3,m,,GPS observation,131.9360889,-14.6434533,4326,WGS 84,10,EPSG:4326,0.3,111.1,GDA94 / MGA zone 52,816290.0035,8379059.005
\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Howard_East\RN038195\RN038195_Induction_Down.LAS,RN038195,628377,10,top of casing protector,,0.01,0,63.1,-999.25,Geoscience Australia,4/07/2017,,,\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Howard_East\RN038195\RN038195_Induction_Down.LAS,RN038195,10,top of casing protector,,RN038195,726447,8615695,,82465,628377,AUS,NT,31.4,10,m,Australian Height Datum,assumed,top of casing protector,ground level,605,mm,,"State or NT agency supplied location, method unknown",131.0837991,-12.5141867,82465,MGA94 Zone 52,10,EPSG:28352,0.605,31.4,GDA94 / MGA zone 52,726447.0035,8615695
\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Howard_East\RN038196\RN038196_Induction_Down.LAS,RN038196,628376,5,top of casing,,0.01,0,24.53,-999.25,Geoscience Australia,1/07/2017,,,\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Howard_East\RN038196\RN038196_Induction_Down.LAS,RN038196,5,top of casing,,RN038196,728814,8614537,,82465,628376,AUS,NT,28.9,10,m,Australian Height Datum,assumed,top of casing,ground level,0.47,m,,"State or NT agency supplied location, method unknown",131.1056552,-12.5244819,82465,MGA94 Zone 52,5,EPSG:28352,0.47,28.9,GDA94 / MGA zone 52,728814.0032,8614537.001
\\prod.lan\active\proj\futurex\East_Kimberley\Data\Original\Geophysics\Induction_gamma\2017_tfd_files_GA_ALT_system\RN038543\RN038543_induction_down.las,RN038543,636186,5,top of casing,/home/nsymington/Documents/GA/inductionGamma/EK/2017_tfd_files_GA_ALT_system/RN038543/RN038543_induction_down.las,0,0.645,21.495,-99999,,,,,\\prod.lan\active\proj\futurex\East_Kimberley\Data\Original\Geophysics\Induction_gamma\2017_tfd_files_GA_ALT_system\RN038543\RN038543_induction_down.las,RN038543,5,top of casing,/home/nsymington/Documents/GA/inductionGamma/EK/2017_tfd_files_GA_ALT_system/RN038543/RN038543_induction_down.las,RN038543,538158,8333350,,81931,636186,AUS,NT,7.48,10,m,Australian Height Datum,assumed,top of casing,ground level,0.48,m,,GPS observation,129.3560888,-15.0736463,81931,AMG Zone 52 (AGD 84),5,EPSG:20352,0.48,7.48,GDA94 / MGA zone 52,538269.2859,8333497.446
\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Howard_East\RN039611\RN039611_Induction_Down.LAS,RN039611,628375,3,unknown,,0.01,0,78.05,-999.25,Geoscience Australia,28/06/2017,,,\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Howard_East\RN039611\RN039611_Induction_Down.LAS,RN039611,3,unknown,,RN039611,729358,8604716,,82465,628375,AUS,NT,37.9,10,m,Australian Height Datum,assumed,ground surface,ground level,0,m,,"State or NT agency supplied location, method unknown",131.1113837,-12.6131934,82465,MGA94 Zone 52,3,EPSG:28352,0,37.9,GDA94 / MGA zone 52,729358.0031,8604716.004
\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Howard_East\RN039612\RN039612_Induction_Down.LAS,RN039612,628374,5,top of casing,,0.01,0,85.57,-999.25,Geoscience Australia,28/06/2017,,,\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Howard_East\RN039612\RN039612_Induction_Down.LAS,RN039612,5,top of casing,,RN039612,732499,8605538,,82465,628374,AUS,NT,47,10,m,Australian Height Datum,assumed,top of casing,ground level,1075,mm,,"State or NT agency supplied location, method unknown",131.1402228,-12.6055352,82465,MGA94 Zone 52,5,EPSG:28352,1.075,47,GDA94 / MGA zone 52,732499.0045,8605538.005
\\prod.lan\active\proj\futurex\East_Kimberley\Data\Original\Geophysics\Induction_gamma\2017_tfd_files_GA_ALT_system\RN029660\RN29660_induction_down.las,RN29660,626986,10,top of casing protector,/home/nsymington/Documents/GA/inductionGamma/EK/2017_tfd_files_GA_ALT_system/RN029660/RN29660_induction_down.las,0,0.645,21.515,-99999,,,,,\\prod.lan\active\proj\futurex\East_Kimberley\Data\Original\Geophysics\Induction_gamma\2017_tfd_files_GA_ALT_system\RN029660\RN29660_induction_down.las,RN29660,10,top of casing protector,/home/nsymington/Documents/GA/inductionGamma/EK/2017_tfd_files_GA_ALT_system/RN029660/RN29660_induction_down.las,RN029660,500047.884,8295266.378,,82465,626986,AUS,NT,19.217,0.1,m,Australian Height Datum,assumed,top of casing protector,ground level,460,mm,,GPS differential observation,129.0012303,-15.4196499,82465,MGA94 Zone 52,10,EPSG:28352,0.46,19.217,GDA94 / MGA zone 52,500132.005,8295258.004
\\prod.lan\active\proj\futurex\East_Kimberley\Data\Original\Geophysics\Induction_gamma\2017_tfd_files_GA_ALT_system\RN029663\RN29663_induction_down.las,RN29663,626981,10,top of casing protector,/home/nsymington/Documents/GA/inductionGamma/EK/2017_tfd_files_GA_ALT_system/RN029663/RN29663_induction_down.las,0,0.655,13.495,-99999,,,,,\\prod.lan\active\proj\futurex\East_Kimberley\Data\Original\Geophysics\Induction_gamma\2017_tfd_files_GA_ALT_system\RN029663\RN29663_induction_down.las,RN29663,10,top of casing protector,/home/nsymington/Documents/GA/inductionGamma/EK/2017_tfd_files_GA_ALT_system/RN029663/RN29663_induction_down.las,RN029663,509738,8297777,,82465,626981,AUS,NT,14.936,0.1,m,Australian Height Datum,known,top of casing protector,ground level,310,mm,,digital elevation model,129.0907493,-15.3968574,82465,MGA94 Zone 52,10,EPSG:28352,0.31,14.936,GDA94 / MGA zone 52,509738.0044,8297777
\\prod.lan\active\proj\futurex\East_Kimberley\Data\Original\Geophysics\Induction_gamma\2017_tfd_files_GA_ALT_system\WBS1155\WBS1155_induction_down.las,WBS1155,636193,5,top of casing,/home/nsymington/Documents/GA/inductionGamma/EK/2017_tfd_files_GA_ALT_system/WBS1155/WBS1155_induction_down.las,0,0.645,47.985,-99999,,,,,\\prod.lan\active\proj\futurex\East_Kimberley\Data\Original\Geophysics\Induction_gamma\2017_tfd_files_GA_ALT_system\WBS1155\WBS1155_induction_down.las,WBS1155,5,top of casing,/home/nsymington/Documents/GA/inductionGamma/EK/2017_tfd_files_GA_ALT_system/WBS1155/WBS1155_induction_down.las,80918517,497352,8285299,,81931,636193,AUS,WA,20.325,0.1,m,Australian Height Datum,known,top of casing,ground level,0.43,m,"WBS 1155M,WBS1155",digital elevation model,128.9763477,-15.5083515,81931,AMG Zone 52 (AGD 84),5,EPSG:20352,0.43,20.325,GDA94 / MGA zone 52,497463.3079,8285446.669
\\prod.lan\active\proj\futurex\East_Kimberley\Data\Original\Geophysics\Induction_gamma\2017_tfd_files_GA_ALT_system\WBS5080\WBS5080_induction_down.las,WBS5080,636195,5,top of casing,/home/nsymington/Documents/GA/inductionGamma/EK/2017_tfd_files_GA_ALT_system/WBS5080/WBS5080_induction_down.las,0,0.645,151.995,-99999,,,,,\\prod.lan\active\proj\futurex\East_Kimberley\Data\Original\Geophysics\Induction_gamma\2017_tfd_files_GA_ALT_system\WBS5080\WBS5080_induction_down.las,WBS5080,5,top of casing,/home/nsymington/Documents/GA/inductionGamma/EK/2017_tfd_files_GA_ALT_system/WBS5080/WBS5080_induction_down.las,81010136,497129,8293599,,81931,636195,AUS,WA,20.914,0.1,m,Australian Height Datum,known,top of casing,ground level,0.57,m,WBS5080,digital elevation model,128.9742778,-15.4333124,81931,AMG Zone 52 (AGD 84),5,EPSG:20352,0.57,20.914,GDA94 / MGA zone 52,497240.3187,8293746.649
\\prod.lan\active\proj\futurex\East_Kimberley\Data\Original\Geophysics\Induction_gamma\2016_las_files_DGRT_system\Yow_bore\Yow_Bore_conductivity_down.las,Yow Bore,627062,5,top of casing,/home/nsymington/Documents/GA/inductionGamma/EK/2016_las_files_DGRT_system/Yow_bore/Yow_Bore_conductivity_down.las,0.01,0,30.7,-999.25,Geoscience Australia,25/10/2016,,,\\prod.lan\active\proj\futurex\East_Kimberley\Data\Original\Geophysics\Induction_gamma\2016_las_files_DGRT_system\Yow_bore\Yow_Bore_conductivity_down.las,Yow_Bore,5,top of casing,/home/nsymington/Documents/GA/inductionGamma/EK/2016_las_files_DGRT_system/Yow_bore/Yow_Bore_conductivity_down.las,81010175,470932,8351821,,82465,627062,AUS,WA,6.308,0.1,m,Australian Height Datum,known,top of casing,ground level,0.48,m,"CGDH6,Yow Bore",digital elevation model,128.7297347,-14.9080989,82465,MGA94 Zone 52,5,EPSG:28352,0.48,6.308,GDA94 / MGA zone 52,470931.9952,8351820.997
